Id_precio,grupo_m,caracteristicas_m,consecutivo_m,precio,id_unidad,Comentarios,id_proveedores
640,TAM,WP1438,001,1683869,0022,,0001
641,TAM,WP1438,002,1915218,0022,,0001
642,TAM,WP1444,001,2047243,0022,,0001
643,TAM,WP1451,001,2608143,0022,,0001
644,TAM,WP1463,001,3112170,0022,,0001
645,TAM,WP1626,001,1311695,0022,,0001
646,TAM,WP1626,002,1538372,0022,,0001
647,TAM,WP1632,001,1508924,0022,,0001
648,TAM,WP1632,002,1755278,0022,,0001
649,TAM,WP1638,001,2325454,0022,,0001
650,TAM,WP1644,001,2519647,0022,,0001
651,TAM,WP1651,001,2845313,0022,,0001
652,TAM,WP1826,001,1666677,0022,,0001
653,TAM,WP1832,001,2120597,0022,,0001
654,TAM,WP1838,001,2430430,0022,,0001
655,TAM,WP1844,001,2811249,0022,,0001
656,TAM,WP1844,002,3236664,0022,,0001
657,TAM,WP1851,001,3637711,0022,,0001
658,TAM,WP2026,001,2088757,0022,,0001
659,TAM,WP2032,001,2318887,0022,,0001
660,TAM,WP2038,001,3053300,0022,,0001
661,TAM,WP2044,001,3533879,0022,,0001
662,TAM,WP2051,001,3980847,0022,,0001
663,RAS,LMP180,001,0,0022,,0001
664,RAS,LMP180,002,0,0022,,0001
665,RAS,LMP200,001,0,0022,,0001
666,RAS,LMP200,002,0,0022,,0001
667,RAS,LMP240,001,0,0022,,0001
668,RAS,LMP240,002,0,0022,,0001
669,RAS,LMP240,003,0,0022,,0001
670,RAS,LMP240,004,0,0022,,0001
671,RAS,LMP300,001,0,0022,,0001
672,RAS,LMP300,002,0,0022,,0001
673,RAS,LMP300,003,0,0022,,0001
674,RAS,LMP300,004,0,0022,,0001
675,RAS,LMP360,001,0,0022,,0001
676,RAS,LMP360,002,0,0022,,0001
677,RAS,LMP360,003,0,0022,,0001
678,RAS,LMP360,004,0,0022,,0001
679,RAS,LMP420,001,0,0022,,0001
680,RAS,LMP420,002,0,0022,,0001
681,RAS,LMP420,003,0,0022,,0001
682,RAS,LMP420,004,0,0022,,0001
683,RAS,LMP480,001,0,0022,,0001
684,RAS,LMP480,002,0,0022,,0001
685,RAS,LMP480,003,0,0022,,0001
686,RAS,LMP540,001,0,0022,,0001
687,RAS,LMP600,001,0,0022,,0001
688,AJU,IND000,001,0,0017,,0001
689,ANT,OL0000,001,48000,0017,,0001
690,ANT,RO0000,001,48000,0017,,0001
691,ANT,RO0000,002,48000,0017,,0001
692,ANT,RO0000,003,50000,0017,,0001
693,ANT,RO0000,004,50000,0017,,0001
694,ANT,VE0000,001,48000,0017,,0001
695,ANT,VE0000,002,50000,0017,,0001
696,ANT,VE0000,003,50000,0017,,0001
697,ANT,NA0000,001,48000,0017,,0001
698,ANT,NA0000,002,49600,0017,,0001
699,ANT,NA0000,003,50000,0017,,0001
700,ANT,AM0000,001,49600,0017,,0001
701,ANT,AM0000,001,50000,0017,,0001
702,ANT,AR0000,001,50000,0017,,0001
703,ANT,GR0000,001,50000,0017,,0001
704,ANT,RC0000,001,49600,0017,,0001
705,CTL,IND000,001,0,0017,,0001
706,CTL,IND000,002,0,0017,,0001
707,CTL,IND000,003,0,0017,,0001
708,DES,IND000,001,0,0017,,0001
709,DES,IND000,002,0,0017,,0001
710,PEG,BOX000,001,0,0017,,0001
711,PEG,TIC000,001,0,0017,,0001
712,PEG,SBO000,002,0,0017,,0001
713,PEN,MET000,001,0,0017,,0001
714,PEN,MET000,002,0,0017,,0001
715,PEN,SPO000,003,0,0017,,0001
716,PNT,AC0000,001,58000,0017,,0001
717,PNT,AC0000,002,58000,0017,,0001
718,PNT,AC0000,003,58000,0017,,0001
719,PNT,AC0000,004,58000,0017,,0001
720,PNT,AC0000,005,58000,0017,,0001
721,PNT,AC0000,006,58000,0017,,0001
722,PNT,AC0000,007,58000,0017,,0001
723,PNT,AC0000,008,58000,0017,,0001
724,PNT,AC0000,009,58000,0017,,0001
725,PNT,AC0000,010,58000,0017,,0001
726,PNT,EP0000,001,64000,0017,,0001
727,PNT,EP0000,002,64000,0017,,0001
728,PNT,EP0000,003,64000,0017,,0001
729,PNT,EP0000,004,64000,0017,,0001
730,PNT,EP0000,005,64000,0017,,0001
731,PNT,EP0000,006,64000,0017,,0001
732,PNT,SN0000,001,62000,0017,,0001
733,PNT,SN0000,002,62000,0017,,0001
734,PNT,SN0000,001,62000,0017,,0001
735,PNT,SN0000,002,62000,0017,,0001
736,PNT,SN0000,003,62000,0017,,0001
737,PNT,SN0000,004,62000,0017,,0001
738,PNT,SN0000,005,62000,0017,,0001
739,PNT,SN0000,006,62000,0017,,0001
740,PNT,SN0000,007,62000,0017,,0001
741,PNT,SN0000,008,62000,0017,,0001
742,PNT,SN0000,009,62000,0017,,0001
743,PNT,SN0000,010,62000,0017,,0001
744,PNT,SN0000,011,62000,0017,,0001
745,PNT,SN0000,012,62000,0017,,0001
746,PNT,SN0000,013,62000,0017,,0001
747,PNT,SN0000,014,62000,0017,,0001
748,PNT,SN0000,015,62000,0017,,0001
749,PNT,SN0000,016,62000,0017,,0001
750,PNT,SN0000,017,62000,0017,,0001
751,PNT,SN0000,018,62000,0017,,0001
752,PNT,SN0000,019,62000,0017,,0001
753,PNT,SN0000,020,62000,0017,,0001
754,PNT,SN0000,021,62000,0017,,0001
755,PNT,SN0000,022,62000,0017,,0001
756,PNT,PL0000,001,0,0017,,0001
757,PNT,PL0000,002,0,0017,,0001
758,PRI,ACDI00,001,0,0017,,0001
759,PRI,ACDI00,002,0,0017,,0001
760,PRI,ACDI00,003,0,0017,,0001
761,PRI,ACDI00,004,0,0017,,0001
762,PRI,ACDI00,005,0,0017,,0001
763,THI,AC0000,001,0,0017,,0001
764,THI,AC0000,002,0,0017,,0001
765,THI,AC0000,003,0,0017,,0001
766,THI,AC0000,004,0,0017,,0001
767,SOL,EP0000,001,0,0017,,0001
768,SOL,EP0000,002,0,0017,,0001
769,SOL,PVC000,001,0,0017,,0001
770,SOL,PVC000,002,0,0017,,0001
771,SOL,VAR000,001,0,0017,,0001
772,CAD,ANSIS0,001,0,0019,,0001
773,CAD,ANSIS0,002,0,0019,,0001
774,CAD,ANSIS0,003,0,0019,,0001
775,CAD,ANSIS0,004,0,0019,,0001
776,CAD,ANSIS0,005,0,0019,,0001
777,CAD,ANSIS0,006,0,0019,,0001
778,CAD,ANSID0,001,0,0019,,0001
779,CAD,ANSID0,002,0,0019,,0001
780,CAD,ANSID0,003,0,0019,,0001
781,CAD,ANSID0,004,0,0019,,0001
782,CAD,ANSID0,005,0,0019,,0001
783,CAD,ANSIT0,001,0,0019,,0001
784,CAD,ANSIT0,002,0,0019,,0001
785,CAD,ANSIT0,003,0,0019,,0001
786,CAD,ANSIT0,004,0,0019,,0001
787,CAD,ANSIT0,005,0,0019,,0001
788,MOT,ABB000,001,879000,0022,,0001
789,MOT,ABB000,002,1090000,0022,,0001
790,MOT,ABB000,003,1888000,0022,,0001
791,MOT,ABB000,004,1560000,0022,,0001
792,MOT,ABB000,005,2960000,0022,,0001
793,MOT,SIE000,001,1165000,0022,,0001
794,MOT,SIE000,002,1185000,0022,,0001
795,MOT,SIE000,003,1863000,0022,,0001
796,MOT,SIE000,004,4048000,0022,,0001
797,MOT,SIE000,005,6626000,0022,,0001
798,MOT,SIE000,006,1170000,0022,,0001
799,MOT,SIE000,007,1870000,0022,,0001
800,MOT,SIE000,008,4050000,0022,,0001
801,MOT,WEG000,001,189000,0022,,0001
802,MOT,WEG000,002,192500,0022,,0001
803,MOT,WEG000,003,205000,0022,,0001
804,MOT,WEG000,004,278500,0022,,0001
805,MOT,WEG000,005,321000,0022,,0001
806,MOT,WEG000,006,379500,0022,,0001
807,MOT,WEG000,007,422500,0022,,0001
808,MOT,WEG000,008,475000,0022,,0001
809,MOT,WEG000,009,555500,0022,,0001
810,MOT,WEG000,010,634500,0022,,0001
811,MOT,WEG000,011,790000,0022,,0001
812,MOT,WEG000,012,1000000,0022,,0001
813,MOT,WEG000,013,1382500,0022,,0001
814,MOT,WEG000,014,1707500,0022,,0001
815,MOT,WEG000,015,2222500,0022,,0001
816,MOT,WEG000,016,3061000,0022,,0001
817,MOT,WEG000,017,3466500,0022,,0001
818,MOT,WEG000,018,4432000,0022,,0001
819,MOT,WEG000,019,5260000,0022,,0001
820,MOT,WEG000,020,6786000,0022,,0001
821,MOT,WEG000,021,8383500,0022,,0001
822,MOT,WEG000,022,9674000,0022,,0001
823,MOT,WEG000,023,11166000,0022,,0001
824,MOT,WEG000,024,12099000,0022,,0001
825,MOT,WEG000,025,14494000,0022,,0001
826,MOT,WEG000,026,426000,0022,,0001
827,MOT,WEG000,027,900000,0022,,0001
828,MOT,WEG000,028,1400000,0022,,0001
829,MOT,WEG000,029,3100000,0022,,0001
830,MOT,WEG000,030,4450000,0022,,0001
831,MOT,WEG000,031,6800000,0022,,0001
832,MOT,WEG000,032,12100000,0022,,0001
833,PIO,25A010,001,0,0022,,0001
834,PIO,25A016,001,0,0022,,0001
835,PIO,25A020,001,0,0022,,0001
836,PIO,25A022,001,0,0022,,0001
837,PIO,25A026,001,0,0022,,0001
838,PIO,25A030,001,0,0022,,0001
839,PIO,25A036,001,0,0022,,0001
840,PIO,25A040,001,0,0022,,0001
841,PIO,25A046,-00,0,0022,,0001
842,PIO,25A050,001,0,0022,,0001
843,PIO,25A060,001,0,0022,,0001
844,PIO,25B010,001,0,0022,,0001
845,PIO,25B016,001,0,0022,,0001
846,PIO,25B020,001,0,0022,,0001
847,PIO,25B022,001,0,0022,,0001
848,PIO,25B260,001,0,0022,,0001
849,PIO,25B030,001,0,0022,,0001
850,PIO,25B036,001,0,0022,,0001
851,PIO,25B040,001,0,0022,,0001
852,PIO,25B046,001,0,0022,,0001
853,PIO,25B050,001,0,0022,,0001
854,PIO,25B060,001,0,0022,,0001
855,PIO,35A010,001,0,0022,,0001
856,PIO,35A016,001,0,0022,,0001
857,PIO,35A020,001,0,0022,,0001
858,PIO,35A022,001,0,0022,,0001
859,PIO,35A026,001,0,0022,,0001
860,PIO,35A030,001,0,0022,,0001
861,PIO,35A036,001,0,0022,,0001
862,PIO,35A040,001,0,0022,,0001
863,PIO,35A046,001,0,0022,,0001
864,PIO,35A050,001,0,0022,,0001
865,PIO,35A060,001,0,0022,,0001
866,PIO,35B010,001,0,0022,,0001
867,PIO,35B016,001,0,0022,,0001
868,PIO,35B020,001,0,0022,,0001
869,PIO,35B022,001,0,0022,,0001
870,PIO,35B026,001,0,0022,,0001
871,PIO,35B030,001,0,0022,,0001
872,PIO,35B036,001,0,0022,,0001
873,PIO,35B040,001,0,0022,,0001
874,PIO,35B046,001,0,0022,,0001
875,PIO,35B050,001,0,0022,,0001
876,PIO,35B060,001,0,0022,,0001
877,PIO,35B102,001,0,0022,,0001
878,PIO,35B162,001,0,0022,,0001
879,PIO,35B202,001,0,0022,,0001
880,PIO,35B222,001,0,0022,,0001
881,PIO,35B262,001,0,0022,,0001
882,PIO,35B302,001,0,0022,,0001
883,PIO,35B362,001,0,0022,,0001
884,PIO,35B402,001,0,0022,,0001
885,PIO,35B462,001,0,0022,,0001
886,PIO,35B502,001,0,0022,,0001
887,PIO,35B602,001,0,0022,,0001
888,PIO,35B103,001,0,0022,,0001
889,PIO,35B163,001,0,0022,,0001
890,PIO,35B203,001,0,0022,,0001
891,PIO,35B223,001,0,0022,,0001
892,PIO,35B263,001,0,0022,,0001
893,PIO,35B303,001,0,0022,,0001
894,PIO,35B363,001,0,0022,,0001
895,PIO,35B403,001,0,0022,,0001
896,PIO,35B463,001,0,0022,,0001
897,PIO,35B503,001,0,0022,,0001
898,PIO,35B603,001,0,0022,,0001
899,PIO,40A010,001,0,0022,,0001
900,PIO,40A016,001,0,0022,,0001
901,PIO,40A020,001,0,0022,,0001
902,PIO,40A022,001,0,0022,,0001
903,PIO,40A026,001,0,0022,,0001
904,PIO,40A030,001,0,0022,,0001
905,PIO,40A036,001,0,0022,,0001
906,PIO,40A040,001,0,0022,,0001
907,PIO,40A046,001,0,0022,,0001
908,PIO,40A050,001,0,0022,,0001
909,PIO,40A060,001,0,0022,,0001
910,PIO,40B010,001,0,0022,,0001
911,PIO,40B016,001,0,0022,,0001
912,PIO,40B020,001,0,0022,,0001
913,PIO,40B022,001,0,0022,,0001
914,PIO,40B026,001,0,0022,,0001
915,PIO,40B030,001,0,0022,,0001
916,PIO,40B036,001,0,0022,,0001
917,PIO,40B040,001,0,0022,,0001
918,PIO,40B046,001,0,0022,,0001
919,PIO,40B050,001,0,0022,,0001
920,PIO,40B060,001,0,0022,,0001
921,PIO,40B102,001,0,0022,,0001
922,PIO,40B162,001,0,0022,,0001
923,PIO,40B202,001,0,0022,,0001
924,PIO,40B222,001,0,0022,,0001
925,PIO,40B262,001,0,0022,,0001
926,PIO,40B302,001,0,0022,,0001
927,PIO,40B362,001,0,0022,,0001
928,PIO,40B402,001,0,0022,,0001
929,PIO,40B462,001,0,0022,,0001
930,PIO,40B502,001,0,0022,,0001
931,PIO,40B602,001,0,0022,,0001
932,PIO,40B103,001,0,0022,,0001
933,PIO,40B163,001,0,0022,,0001
934,PIO,40B203,001,0,0022,,0001
935,PIO,40B223,001,0,0022,,0001
936,PIO,40B263,001,0,0022,,0001
937,PIO,40B303,001,0,0022,,0001
938,PIO,40B363,001,0,0022,,0001
939,PIO,40B403,001,0,0022,,0001
940,PIO,40B463,001,0,0022,,0001
941,PIO,40B503,001,0,0022,,0001
942,PIO,40B603,001,0,0022,,0001
943,RDT,SEW000,001,760000,0022,,0001
944,RDT,SEW000,002,1250000,0022,,0001
945,RDT,SEW000,003,1190000,0022,,0001
946,RDT,SEW000,004,2070000,0022,,0001
947,RDT,SEW000,005,1300000,0022,,0001
948,RDT,SEW000,006,1430000,0022,,0001
949,RDT,SEW000,007,2700000,0022,,0001
950,RDT,SEW000,008,2120000,0022,,0001
951,RDT,SEW000,009,2925000,0022,,0001
952,RDT,SEW000,010,1920000,0022,,0001
953,RDT,SEW000,011,2595000,0022,,0001
954,RDT,SEW000,012,3110000,0022,,0001
955,RDT,SEW000,013,2760000,0022,,0001
956,RDT,SEW000,014,2220000,0022,,0001
957,RDT,SEW000,015,3000000,0022,,0001
958,RDT,RAM000,001,820000,0022,,0001
959,RDT,RAM000,002,860000,0022,,0001
960,RDT,RAM000,003,1280000,0022,,0001
961,RDT,RAM000,004,1300000,0022,,0001
962,RDT,RAM000,005,1450000,0022,,0001
963,RDT,RAM000,006,2200000,0022,,0001
964,RDT,RAM000,007,2100000,0022,,0001
965,RDT,RAM000,008,2600000,0022,,0001
966,RDT,RAM000,009,2750000,0022,,0001
967,RDT,RAM000,010,3120000,0022,,0001
968,ARA,APZ000,001,0,0022,,0001
969,ARA,APZ000,002,0,0022,,0001
970,ARA,APZ000,003,0,0022,,0001
971,ARA,APZ000,004,0,0022,,0001
972,ARA,APZ000,005,0,0022,,0001
973,ARA,APZ000,006,0,0022,,0001
974,ARA,APZ000,007,0,0022,,0001
975,ARA,APZ000,008,0,0022,,0001
976,ARA,APZ000,009,0,0022,,0001
977,ARA,APZ000,010,0,0022,,0001
978,ARA,APZ000,011,0,0022,,0001
979,ARA,APZ000,012,0,0022,,0001
980,ARA,APZ000,013,0,0022,,0001
981,ARI,APL000,001,0,0022,,0001
982,ARI,APL000,002,0,0022,,0001
983,ARI,APL000,003,0,0022,,0001
984,ARI,APL000,004,0,0022,,0001
985,ARI,APL000,005,0,0022,,0001
986,ARI,APL000,006,0,0022,,0001
987,ARI,APL000,007,0,0022,,0001
988,ARI,APL000,008,0,0022,,0001
989,ARI,APL000,009,0,0022,,0001
990,ARI,APL000,010,0,0022,,0001
991,ARA,AW0000,001,0,0022,,0001
992,ARA,AW0000,002,0,0022,,0001
993,ARA,AW0000,003,0,0022,,0001
994,ARA,AW0000,004,0,0022,,0001
995,ARA,AW0000,005,0,0022,,0001
996,ARA,AW0000,006,0,0022,,0001
997,ARA,AW0000,007,0,0022,,0001
998,ARA,AW0000,008,0,0022,,0001
999,ARA,AW0000,009,0,0022,,0001
1000,ARA,AW0000,010,0,0022,,0001
1001,ARI,AWI000,001,0,0022,,0001
1002,ARI,AWI000,002,0,0022,,0001
1003,ARI,AWI000,003,0,0022,,0001
1004,ARI,AWI000,004,0,0022,,0001
1005,ARI,AWI000,005,0,0022,,0001
1006,ARI,AWI000,006,0,0022,,0001
1007,ARI,AWI000,007,0,0022,,0001
1008,ARI,AWI000,008,0,0022,,0001
1009,ARI,AWI000,009,0,0022,,0001
1010,ARI,AWI000,010,0,0022,,0001
1011,TOR,TCH140,001,0,0022,,0001
1012,TOR,TCH140,002,0,0022,,0001
1013,TOR,TCH140,003,0,0022,,0001
1014,TOR,TCH140,004,0,0022,,0001
1015,TOR,TCH140,005,0,0022,,0001
1016,TOR,TCH140,006,0,0022,,0001
1017,TOR,TCH140,007,0,0022,,0001
1018,TOR,TCH140,008,0,0022,,0001
1019,TOR,TCH140,009,0,0022,,0001
1020,TOR,TCH140,010,0,0022,,0001
1021,TOR,TCH140,011,0,0022,,0001
1022,TOR,TCH140,012,0,0022,,0001
1023,TOR,TCH140,013,0,0022,,0001
1024,TOR,TCH516,001,0,0022,,0001
1025,TOR,TCH516,002,0,0022,,0001
1026,TOR,TCH516,003,0,0022,,0001
1027,TOR,TCH516,004,0,0022,,0001
1028,TOR,TCH516,005,0,0022,,0001
1029,TOR,TCH516,006,0,0022,,0001
1030,TOR,TCH516,007,0,0022,,0001
1031,TOR,TCH516,008,0,0022,,0001
1032,TOR,TCH516,009,0,0022,,0001
1033,TOR,TCH516,010,0,0022,,0001
1034,TOR,TCH516,011,0,0022,,0001
1035,TOR,TCH516,012,0,0022,,0001
1036,TOR,TCH380,001,0,0022,,0001
1037,TOR,TCH380,002,0,0022,,0001
1038,TOR,TCH380,003,0,0022,,0001
1039,TOR,TCH380,004,0,0022,,0001
1040,TOR,TCH380,005,0,0022,,0001
1041,TOR,TCH380,006,0,0022,,0001
1042,TOR,TCH380,007,0,0022,,0001
1043,TOR,TCH380,008,0,0022,,0001
1044,TOR,TCH380,009,0,0022,,0001
1045,TOR,TCH380,010,0,0022,,0001
1046,TOR,TCH380,011,0,0022,,0001
1047,TOR,TCH716,001,0,0022,,0001
1048,TOR,TCH716,002,0,0022,,0001
1049,TOR,TCH716,003,0,0022,,0001
1050,TOR,TCH716,004,0,0022,,0001
1051,TOR,TCH716,005,0,0022,,0001
1052,TOR,TCH716,006,0,0022,,0001
1053,TOR,TCH716,007,0,0022,,0001
1054,TOR,TCH716,008,0,0022,,0001
1055,TOR,TCH716,009,0,0022,,0001
1056,TOR,TCH716,010,0,0022,,0001
1057,TOR,TCH716,011,0,0022,,0001
1058,TOR,TCH120,001,0,0022,,0001
1059,TOR,TCH120,002,0,0022,,0001
1060,TOR,TCH120,003,0,0022,,0001
1061,TOR,TCH120,004,0,0022,,0001
1062,TOR,TCH120,005,0,0022,,0001
1063,TOR,TCH120,006,0,0022,,0001
1064,TOR,TCH120,007,0,0022,,0001
1065,TOR,TCH120,008,0,0022,,0001
1066,TOR,TCH120,009,0,0022,,0001
1067,TOR,TCH120,010,0,0022,,0001
1068,TOR,TCH120,011,0,0022,,0001
1069,TOR,TCH120,012,0,0022,,0001
1070,TOR,TCH120,013,0,0022,,0001
1071,TOR,TCH916,001,0,0022,,0001
1072,TOR,TCH916,002,0,0022,,0001
1073,TOR,TCH916,003,0,0022,,0001
1074,TOR,TCH916,004,0,0022,,0001
1075,TOR,TCH916,005,0,0022,,0001
1076,TOR,TCH916,006,0,0022,,0001
1077,TOR,TCH916,007,0,0022,,0001
1078,TOR,TCH916,008,0,0022,,0001
1079,TOR,TCH916,009,0,0022,,0001
1080,TOR,TCH916,010,0,0022,,0001
1081,TOR,TCH916,011,0,0022,,0001
1082,TOR,TCH916,012,0,0022,,0001
1083,TOR,TCH916,013,0,0022,,0001
1084,TOR,TCH580,001,0,0022,,0001
1085,TOR,TCH580,002,0,0022,,0001
1086,TOR,TCH580,003,0,0022,,0001
1087,TOR,TCH580,004,0,0022,,0001
1088,TOR,TCH580,005,0,0022,,0001
1089,TOR,TCH580,006,0,0022,,0001
1090,TOR,TCH580,007,0,0022,,0001
1091,TOR,TCH580,008,0,0022,,0001
1092,TOR,TCH580,009,0,0022,,0001
1093,TOR,TCH580,010,0,0022,,0001
1094,TOR,TCH580,011,0,0022,,0001
1095,TOR,TCH580,012,0,0022,,0001
1096,TOR,TCH340,001,0,0022,,0001
1097,TOR,TCH340,002,0,0022,,0001
1098,TOR,TCH340,003,0,0022,,0001
1099,TOR,TCH340,004,0,0022,,0001
1100,TOR,TCH340,005,0,0022,,0001
1101,TOR,TCH340,006,0,0022,,0001
1102,TOR,TCH340,007,0,0022,,0001
1103,TOR,TCH340,008,0,0022,,0001
1104,TOR,TCH340,009,0,0022,,0001
1105,TOR,TCH340,010,0,0022,,0001
1106,TOR,TCH340,011,0,0022,,0001
1107,TOR,TCH340,012,0,0022,,0001
1108,TOR,TCH780,001,0,0022,,0001
1109,TOR,TCH780,002,0,0022,,0001
1110,TOR,TCH780,003,0,0022,,0001
1111,TOR,TCH780,004,0,0022,,0001
1112,TOR,TCH780,005,0,0022,,0001
1113,TOR,TCH780,006,0,0022,,0001
1114,TOR,TCH780,007,0,0022,,0001
1115,TOR,TCH780,008,0,0022,,0001
1116,TOR,TCH780,009,0,0022,,0001
1117,TOR,TCH780,010,0,0022,,0001
1118,TOR,TCH780,011,0,0022,,0001
1119,TOR,TCH780,012,0,0022,,0001
1120,TOR,TCH780,013,0,0022,,0001
1121,TOR,TCH100,001,0,0022,,0001
1122,TOR,TCH100,002,0,0022,,0001
1123,TOR,TCH100,003,0,0022,,0001
1124,TOR,TCH100,004,0,0022,,0001
1125,TOR,TCH100,005,0,0022,,0001
1126,TOR,TCH100,006,0,0022,,0001
1127,TOR,TCH100,007,0,0022,,0001
1128,TOR,TCH100,008,0,0022,,0001
1129,TOR,TCH100,009,0,0022,,0001
1130,TOR,TCH100,010,0,0022,,0001
1131,TOR,TCH100,011,0,0022,,0001
1132,TOR,TCH100,012,0,0022,,0001
1133,TOR,TCH100,013,0,0022,,0001
1134,TOR,TCH118,001,0,0022,,0001
1135,TOR,TCH118,002,0,0022,,0001
1136,TOR,TCH118,003,0,0022,,0001
1137,TOR,TCH118,004,0,0022,,0001
1138,TOR,TCH118,005,0,0022,,0001
1139,TOR,TCH118,006,0,0022,,0001
1140,TOR,TCH118,007,0,0022,,0001
1141,TOR,TCH118,008,0,0022,,0001
1142,TOR,TCH118,009,0,0022,,0001
1143,TOR,TCH118,010,0,0022,,0001
1144,TOR,TCH118,011,0,0022,,0001
1145,TOR,TCH114,001,0,0022,,0001
1146,TOR,TCH114,002,0,0022,,0001
1147,TOR,TCH114,003,0,0022,,0001
1148,TOR,TCH114,004,0,0022,,0001
1149,TOR,TCH114,005,0,0022,,0001
1150,TOR,TCH114,006,0,0022,,0001
1151,TOR,TCH114,007,0,0022,,0001
1152,TOR,TCH114,008,0,0022,,0001
1153,TOR,TCH114,009,0,0022,,0001
1154,TOR,TCH114,010,0,0022,,0001
1155,TOR,TCH114,011,0,0022,,0001
1156,TOR,TCH112,001,0,0022,,0001
1157,TOR,TCH112,002,0,0022,,0001
1158,TOR,TCH112,003,0,0022,,0001
1159,TOR,TCH112,004,0,0022,,0001
1160,TOR,TCH112,005,0,0022,,0001
1161,TOR,TCH112,006,0,0022,,0001
1162,TOR,TCH112,007,0,0022,,0001
1163,TOR,TCH112,008,0,0022,,0001
1164,TOR,TCH112,009,0,0022,,0001
1165,TOR,TCH112,010,0,0022,,0001
1166,TOR,TBC140,001,0,0022,,0001
1167,TOR,TBC140,002,0,0022,,0001
1168,TOR,TBC140,003,0,0022,,0001
1169,TOR,TBC140,004,0,0022,,0001
1170,TOR,TBC140,005,0,0022,,0001
1171,TOR,TBC140,006,0,0022,,0001
1172,TOR,TBC140,007,0,0022,,0001
1173,TOR,TBC140,008,0,0022,,0001
1174,TOR,TBC140,009,0,0022,,0001
1175,TOR,TBC140,010,0,0022,,0001
1176,TOR,TBC516,001,0,0022,,0001
1177,TOR,TBC516,002,0,0022,,0001
1178,TOR,TBC516,003,0,0022,,0001
1179,TOR,TBC516,004,0,0022,,0001
1180,TOR,TBC516,005,0,0022,,0001
1181,TOR,TBC516,006,0,0022,,0001
1182,TOR,TBC516,007,0,0022,,0001
1183,TOR,TBC516,008,0,0022,,0001
1184,TOR,TBC516,009,0,0022,,0001
1185,TOR,TBC516,010,0,0022,,0001
1186,TOR,TBC380,001,0,0022,,0001
1187,TOR,TBC380,002,0,0022,,0001
1188,TOR,TBC380,003,0,0022,,0001
1189,TOR,TBC380,004,0,0022,,0001
1190,TOR,TBC380,005,0,0022,,0001
1191,TOR,TBC380,006,0,0022,,0001
1192,TOR,TBC380,007,0,0022,,0001
1193,TOR,TBC380,008,0,0022,,0001
1194,TOR,TBC380,009,0,0022,,0001
1195,TOR,TBC716,001,0,0022,,0001
1196,TOR,TBC716,002,0,0022,,0001
1197,TOR,TBC716,003,0,0022,,0001
1198,TOR,TBC716,004,0,0022,,0001
1199,TOR,TBC716,005,0,0022,,0001
1200,TOR,TBC716,006,0,0022,,0001
1201,TOR,TBC716,007,0,0022,,0001
1202,TOR,TBC716,008,0,0022,,0001
1203,TOR,TBC716,009,0,0022,,0001
1204,TOR,TBC120,001,0,0022,,0001
1205,TOR,TBC120,002,0,0022,,0001
1206,TOR,TBC120,003,0,0022,,0001
1207,TOR,TBC120,004,0,0022,,0001
1208,TOR,TBC120,005,0,0022,,0001
1209,TOR,TBC120,006,0,0022,,0001
1210,TOR,TBC120,007,0,0022,,0001
1211,TOR,TBC120,008,0,0022,,0001
1212,TOR,TBC120,009,0,0022,,0001
1213,TOR,TBC120,010,0,0022,,0001
1214,TOR,TBC120,011,0,0022,,0001
1215,TOR,TBC916,001,0,0022,,0001
1216,TOR,TBC916,002,0,0022,,0001
1217,TOR,TBC916,003,0,0022,,0001
1218,TOR,TBC916,004,0,0022,,0001
1219,TOR,TBC916,005,0,0022,,0001
1220,TOR,TBC916,006,0,0022,,0001
1221,TOR,TBC916,007,0,0022,,0001
1222,TOR,TBC916,008,0,0022,,0001
1223,TOR,TBC916,009,0,0022,,0001
1224,TOR,TBC916,010,0,0022,,0001
1225,TOR,TBC916,011,0,0022,,0001
1226,TOR,TBC580,001,0,0022,,0001
1227,TOR,TBC580,002,0,0022,,0001
1228,TOR,TBC580,003,0,0022,,0001
1229,TOR,TBC580,004,0,0022,,0001
1230,TOR,TBC580,005,0,0022,,0001
1231,TOR,TBC580,006,0,0022,,0001
1232,TOR,TBC580,007,0,0022,,0001
1233,TOR,TBC580,008,0,0022,,0001
1234,TOR,TBC580,009,0,0022,,0001
1235,TOR,TBC580,010,0,0022,,0001
1236,TOR,TBC340,001,0,0022,,0001
1237,TOR,TBC340,002,0,0022,,0001
1238,TOR,TBC340,003,0,0022,,0001
1239,TOR,TBC340,004,0,0022,,0001
1240,TOR,TBC340,005,0,0022,,0001
1241,TOR,TBC340,006,0,0022,,0001
1242,TOR,TBC340,007,0,0022,,0001
1243,TOR,TBC340,008,0,0022,,0001
1244,TOR,TBC340,009,0,0022,,0001
1245,TOR,TBC340,010,0,0022,,0001
1246,TOR,TCA380,001,0,0022,,0001
1247,TOR,TCA380,002,0,0022,,0001
1248,TOR,TCA380,003,0,0022,,0001
1249,TOR,TCA380,004,0,0022,,0001
1250,TOR,TCA380,005,0,0022,,0001
1251,TOR,TCA380,006,0,0022,,0001
1252,TOR,TCA380,007,0,0022,,0001
1253,TOR,TCA380,008,0,0022,,0001
1254,TOR,TCA380,009,0,0022,,0001
1255,TOR,TCA380,010,0,0022,,0001
